id,slug2,created_at,,,,,,
4845,incyte-and-innocare-announce-collaboration-and-license-agreement-for-tafasitamab-in-greater-china,17-08-2021 00:00,,,,,,
4846,exelixis-and-invenra-expand-collaboration-to-discover-and-develop-novel-biologics-in-oncology,17-08-2021 00:00,,,,,,
4847,abbott?s-amplatzer?-amulet?-device-approved-by-fda-to-treat-people-with-atrial-fibrillation-at-risk-of-stroke,17-08-2021 00:00,,,,,,
4848,novartis-secures-new-approval-in-china-for-cosentyx?-secukinumab-in-pediatric-psoriasis,17-08-2021 00:00,,,,,,
4849,ema-validates-bristol-myers-squibb?s-applications-for-opdivo-nivolumab-yervoy-ipilimumab-and-opdivo-chemotherapy-as-first-line-treatments-for-unresectable-advanced-recurrent-or-metastatic-esophageal-squamous-cell-carcinoma,17-08-2021 00:00,,,,,,
4850,sol-gel-technologies-announces-fda-approval-of-twyneo,27-07-2021 00:00,,,,,,
4851,gsk-receives-fda-accelerated-approval-for-jemperli-dostarlimab-gxly-for-adult-patients-with-mismatch-repair-deficient-dmmr-recurrent-or-advanced-solid-tumors,18-08-2021 00:00,,,,,,
4852,agios-announces-fda-acceptance-and-priority-review-of-new-drug-application-for-mitapivat-for-treatment-of-adults-with-pyruvate-kinase-deficiency,18-08-2021 00:00,,,,,,
4853,verily-to-acquire-signalpath-expanding-company?s-clinical-research-capabilities,18-08-2021 00:00,,,,,,
4854,beigene-and-eusa-pharma-announce-china-nmpa-approval-of-qarziba?-dinutuximab-beta-for-patients-with-high-risk-neuroblastoma,18-08-2021 00:00,,,,,,
4855,novartis-announces-positive-results-from-phase-iii-trials-of-beovu?-in-diabetic-macular-edema-including-dosing-intervals-up-to-16-weeks,18-08-2021 00:00,,,,,,
4856,bristol-myers-squibb-exercises-option-to-develop-exscientia?s-ai-designed-immune-modulating-drug-candidate,18-08-2021 00:00,,,,,,
4857,new-england-journal-of-medicine-publishes-12-week-results-from-study-evaluating-atogepant-for-the-preventive-treatment-of-migraine,19-08-2021 00:00,,,,,,
4858,us-fda-approves-jardiance?-empagliflozin-to-treat-adults-living-with-heart-failure-with-reduced-ejection-fraction,19-08-2021 00:00,,,,,,
4859,coherus-and-junshi-biosciences-announce-positive-interim-results-of-choice-01-a-phase-3-clinical-trial-evaluating-toripalimab-in-combination-with-chemotherapy-as-first-line-treatment-for-non-small-cell-lung-cancer,19-08-2021 00:00,,,,,,
4860,werewolf-therapeutics-announces-clinical-trial-collaboration-with-merck-on-its-wtx-124-indukine?-program,19-08-2021 00:00,,,,,,
4861,alligator-bioscience-announces-immuno-oncology-research-collaboration-and-license-agreement-with-orion-corporation,19-08-2021 00:00,,,,,,
4862,adagene-announces-the-third-clinical-trial-collaboration-with-merck-to-advance-anti-cd137-agonist-adg106-in-combination-therapy-with-keytruda?-pembrolizumab,19-08-2021 00:00,,,,,,
4863,bristol-myers-squibb-receives-european-commission-approval-for-abecma-idecabtagene-vicleucel-the-first-anti-bcma-car-t-cell-therapy-for-relapsed-and-refractory-multiple-myeloma,20-08-2021 00:00,,,,,,
4864,european-medicines-agency-validates-gilead?s-marketing-authorization-application-for-lenacapavir-an-investigational-long-acting-capsid-inhibitor-for-the-treatment-of-hiv-1-in-people-with-limited-therapy-options,20-08-2021 00:00,,,,,,
4865,astellas-receives-european-commission-approval-for-first-in-class-evrenzotm-roxadustat-for-adult-patients-with-symptomatic-anemia-of-chronic-kidney-disease,20-08-2021 00:00,,,,,,
4866,janssen-presents-phase-1-results-for-rybrevant?-amivantamab-vmjw-in-the-treatment-of-patients-with-advanced-non-small-cell-lung-cancer-with-met-exon-14-skipping-mutations,20-08-2021 00:00,,,,,,
4867,azd7442-provent-phase-iii-prophylaxis-trial-met-primary-endpoint-in-preventing-covid-19,20-08-2021 00:00,,,,,,
4868,roche-receives-fda-approval-for-first-companion-diagnostic-to-identify-dmmr-solid-tumour-patients-eligible-for-anti-pd-1-immunotherapy,20-08-2021 00:00,,,,,,
4869,us-food-and-drug-administration-approves-opdivo?-nivolumab-for-the-adjuvant-treatment-of-patients-with-high-risk-urothelial-carcinoma,23-08-2021 00:00,,,,,,
4870,beigene-announces-acceptance-of-a-supplemental-biologics-license-application-in-china-for-tislelizumab-in-nasopharyngeal-cancer,23-08-2021 00:00,,,,,,
4871,xeljanz?-tofacitinib-citrate-receives-marketing-authorization-in-the-european-union-for-the-treatment-of-active-polyarticular-juvenile-idiopathic-arthritis-and-juvenile-psoriatic-arthritis,23-08-2021 00:00,,,,,,
4872,zydus-receives-eua-from-dcgi-for-zycov-d-the-only-needle-free-covid-vaccine-in-the-world,23-08-2021 00:00,,,,,,
4873,update-on-champion-als-phase-iii-trial-of-ultomiris-in-amyotrophic-lateral-sclerosis,23-08-2021 00:00,,,,,,
4874,pfizer-to-acquire-trillium-therapeutics-inc,23-08-2021 00:00,,,,,,
4875,pfizer-to-acquire-trillium-therapeutics-inc,24-08-2021 00:00,,,,,,
4876,genevant-sciences-announces-global-collaboration-and-license-agreement-with-takeda-to-develop-novel-nonviral-gene-therapies-for-up-to-two-rare-liver-diseases,24-08-2021 00:00,,,,,,
4877,theravance-biopharma-inc-announces-top-line-results-from-phase-2b-dose-finding-induction-study-of-izencitinib-in-patients-with-ulcerative-colitis,24-08-2021 00:00,,,,,,
4878,merck-statement-on-phase-ii-study-of-bintrafusp-alfa-in-first-line-treatment-of-biliary-tract-cancer,24-08-2021 00:00,,,,,,
4879,novartis-provides-update-on-belinda-study-investigating-kymriah?-as-second-line-treatment-in-aggressive-b-cell-non-hodgkin-lymphoma,24-08-2021 00:00,,,,,,
4880,ucb-announces-european-commission-approval-of-bimzelx?-bimekizumab-for-the-treatment-of-adults-with-moderate-to-severe-plaque-psoriasis,24-08-2021 00:00,,,,,,
4881,shape-therapeutics-enters-into-a-strategic-research-collaboration-with-roche-to-advance-breakthrough-aav-based-rna-editing-technology-for-neuroscience-and-rare-disease-indications,25-08-2021 00:00,,,,,,
4882,european-commission-approves-rinvoq?-upadacitinib-as-first-jak-inhibitor-in-the-european-union-for-the-treatment-of-both-adults-and-adolescents-with-moderate-to-severe-atopic-dermatitis,25-08-2021 00:00,,,,,,
4883,vertex-and-arbor-biotechnologies-establish-new-partnership-to-develop-novel-ex-vivo-engineered-cell-therapies,25-08-2021 00:00,,,,,,
4884,ono-and-takeda-receive-an-approval-for-opdivo?-nivolumab-and-cabometyx?-cabozantinib-combination-therapy-in-japan-for-treatment-of-unresectable-or-metastatic-renal-cell-carcinoma,25-08-2021 00:00,,,,,,
4885,argenx-announces-validation-of-european-marketing-authorization-application-for-efgartigimod-in-generalized-myasthenia-gravis,25-08-2021 00:00,,,,,,
4886,argenx-announces-validation-of-european-marketing-authorization-application-for-efgartigimod-in-generalized-myasthenia-gravis,25-08-2021 00:00,,,,,,
4887,lilly-and-lycia-therapeutics-enter-into-strategic-collaboration-to-discover-and-develop-novel-lysosomal-targeting-chimera-lytac-degraders,26-08-2021 00:00,,,,,,
4888,fda-approves-ngs-based-companion-diagnostic-for-previously-treated-idh1-mutated-cholangiocarcinoma,26-08-2021 00:00,,,,,,
4889,merck-announces-vaxneuvance?-pneumococcal-15-valent-conjugate-vaccine-met-key-immunogenicity-and-safety-endpoints-in-phase-3-pivotal-trial-evaluating-use-in-infants-pneu-ped-v114-029,26-08-2021 00:00,,,,,,
4890,forxiga-approved-in-japan-for-the-treatment-of-chronic-kidney-disease-in-patients-with-and-without-type-2-diabetes,26-08-2021 00:00,,,,,,
4891,forxiga-approved-in-japan-for-the-treatment-of-chronic-kidney-disease-in-patients-with-and-without-type-2-diabetes,26-08-2021 00:00,,,,,,
4892,alxn1840-focus-phase-iii-trial-in-wilson-disease-met-primary-endpoint-demonstrating-improvement-in-copper-mobilisation-from-tissues,26-08-2021 00:00,,,,,,
4893,novarock-biotherapeutics-announces-exclusive-license-agreement-and-strategic-partnership-with-flame-biosciences,27-08-2021 00:00,,,,,,
4894,incyte-and-morphosys-announce-the-european-commission-approval-of-minjuvi?-tafasitamab-in-combination-with-lenalidomide-for-the-treatment-of-adults-with-relapsed-or-refractory-diffuse-large-b-cell-lymphoma,27-08-2021 00:00,,,,,,
4895,beyondspring-announces-exclusive-commercialization-and-co-development-agreement-with-jiangsu-hengrui-pharmaceuticals-for-plinabulin-in-greater-china,27-08-2021 00:00,,,,,,
4896,innovent-and-bolt-biotherapeutics-announce-collaboration-to-develop-three-new-oncology-boltbody?-isac-programs,27-08-2021 00:00,,,,,,
4897,new-data-at-esc-congress-2021-shows-repatha?-evolocumab-improves-features-of-plaque-stability-in-patients-with-acute-coronary-syndrome-acs,27-08-2021 00:00,,,,,,
4898,ascendis-pharma-as-announces-us-food-and-drug-administration-approval-of-skytrofa?-lonapegsomatropin-tcgd-the-first-once-weekly-treatment-for-pediatric-growth-hormone-deficiency,27-08-2021 00:00,,,,,,
4899,immixbio-announces-clinical-trial-and-supply-agreement-with-beigene-to-evaluate-combination-of-imx-110-and-tislelizumab-in-solid-tumors,30-08-2021 00:00,,,,,,
4900,fda-approves-first-of-its-kind-stroke-rehabilitation-system,30-08-2021 00:00,,,,,,
4901,bio-thera-solutions-and-hikma-pharmaceuticals-announce-exclusive-commercialization-and-license-agreement-for-bat2206-in-the-us-a-proposed-biosimilar-referencing-stelara?-ustekinumab,30-08-2021 00:00,,,,,,
4902,dupixent?-dupilumab-pivotal-trial-meets-all-primary-and-secondary-endpoints-becoming-first-biologic-medicine-to-significantly-reduce-signs-and-symptoms-of-moderate-to-severe-atopic-dermatitis-in-children-as-young-as-6-months,30-08-2021 00:00,,,,,,
4903,springworks-therapeutics-enters-into-research-collaboration-with-leading-cancer-institute-to-further-evaluate-nirogacestat-as-a-bcma-potentiator-in-multiple-myeloma,30-08-2021 00:00,,,,,,
4904,positive-top-line-results-from-pfizer?s-phase-3-jade-dare-trial-comparing-the-efficacy-of-abrocitinib-and-dupilumab-for-moderate-to-severe-atopic-dermatitis,30-08-2021 00:00,,,,,,
4905,late-breaking-data-shows-abbott?s-amplatzer?-amulet?-occluder-offers-superior-left-atrial-appendage-closure-compared-to-watchman?-device-for-people-with-atrial-fibrillation-at-risk-of-stroke,31-08-2021 00:00,,,,,,
4906,sk-bioscience-and-gsk-start-phase-3-trial-of-adjuvanted-covid-19-vaccine-candidate,31-08-2021 00:00,,,,,,
4907,bone-therapeutics-announces-topline-results-from-phase-iii-knee-osteoarthritis-study-with-its-enhanced-viscosupplement-jta-004,31-08-2021 00:00,,,,,,
4908,baxter-in-advanced-talks-to-acquire-hill-rom-for-10-billion-source,31-08-2021 00:00,,,,,,
4909,new-data-demonstrate-the-benefits-of-early-use-of-uptravi?-selexipag-in-delaying-disease-progression-in-a-broad-population-of-patients-with-pulmonary-arterial-hypertension-pah,31-08-2021 00:00,,,,,,
4910,landmark-trial-demonstrates-empagliflozin-is-the-first-therapy-to-show-statistically-significant-improvement-in-heart-failure-outcomes-in-adults-with-preserved-ejection-fraction,31-08-2021 00:00,,,,,,
4911,centus-bevacizumab-candidate-demonstrates-equivalence-in-phase-3-study,19-08-2021 00:00,,,,,,
4912,cipla-and-kemwell-biopharma-announce-execution-of-a-joint-venture-agreement-for-developing-manufacturing-and-commercialising-biosimilars,25-08-2021 00:00,,,,,,
4913,formycon-and-bioeq-announce-submission-of-the-biologics-license-application-bla-for-fyb201-a-biosimilar-candidate-to-lucentisr1-ranibizumab-to-the-us-food-and-drug-administration-fda,05-08-2021 00:00,,,,,,
4914,samsung-bioepis-gets-nod-for-sale-of-ophthalmology-biosimilar-drug-in-europeposted-2021-08-23-1612updated-2021-08-23-1612,23-08-2021 00:00,,,,,,
4915,world-first-agreement-between-novartis-and-the-nhs-enables-broad-and-rapid-access-to-first-in-class-cholesterol-lowering-medicine-leqvio?-inclisiran,01-09-2021 00:00,,,,,,
4916,ac-immune-announces-first-positive-cognitive-results-for-a-tau-targeting-monoclonal-antibody-in-alzheimer?s-disease,01-09-2021 00:00,,,,,,
4917,bayer-starts-phase-iii-clinical-development-program-oasis-with-investigational-product-elinzanetant,01-09-2021 00:00,,,,,,
4918,johnson-johnson-and-global-partners-announce-results-from-phase-2b-imbokodo-hiv-vaccine-clinical-trial-in-young-women-in-sub-saharan-africa,01-09-2021 00:00,,,,,,
4919,fda-approves-updated-indication-for-merck?s-keytruda?-pembrolizumab-for-treatment-of-certain-patients-with-urothelial-carcinoma-bladder-cancer,01-09-2021 00:00,,,,,,
4920,merck-and-ridgeback-biotherapeutics-announce-initiation-of-pivotal-phase-3-move-ahead-study-evaluating-molnupiravir-for-post-exposure-prophylaxis-of-covid-19-infection,01-09-2021 00:00,,,,,,
4921,celltrion?s-herzuma-outsells-original-breast-gastric-cancer-treatments-in-japan,11-08-2021 00:00,,,,,,
4922,enzene-biosciences-ltd-obtains-marketing-authorization-for-its-romiplostim-biosimilar-drug-in-india,20-08-2021 00:00,,,,,,
4923,nora-pharma-entering-into-an-agreement-to-launch-a-biosimilar-for-canada,24-08-2021 00:00,,,,,,
4924,thermo-fisher-scientific-and-astrazeneca-to-co-develop-ngs-based-companion-diagnostics,02-09-2021 00:00,,,,,,
4925,cvs-?-cvs-drops-sanofi?s-diabetes-drugs-for-biosimilars,13-08-2021 00:00,,,,,,
4926,takeda-provides-update-on-phase-3-panther-pevonedistat-3001-trial,02-09-2021 00:00,,,,,,
4927,evotec-announces-bristol-myers-squibb-opt-in-of-evt8683-as-the-first-programme-from-ipsc-based-neurodegeneration-collaboration,02-09-2021 00:00,,,,,,
4928,us-fda-grants-brukinsa?-zanubrutinib-approval-in-waldenstr?m?s-macroglobulinemia,02-09-2021 00:00,,,,,,
4929,astellas-provides-update-on-aspiro-clinical-trial-of-at132-in-patients-with-x-linked-myotubular-myopathy,02-09-2021 00:00,,,,,,
4930,janssen-announces-us-fda-approval-of-invega-hafyera?-6-month-paliperidone-palmitate-first-and-only-twice-yearly-treatment-for-adults-with-schizophrenia,02-09-2021 00:00,,,,,,
4931,study-biosimilar-rhgh-well-tolerated-and-effective-in-turner-syndrome,23-08-2021 00:00,,,,,,
4932,baxter-to-acquire-hillrom-expanding-connected-care-and-medical-innovation-globally,03-09-2021 00:00,,,,,,
4933,abbott-expands-peripheral-vascular-offerings-with-acquisition-of-walk-vascular-llc,03-09-2021 00:00,,,,,,
4934,ultomiris-approved-in-the-eu-for-children-and-adolescents-with-paroxysmal-nocturnal-haemoglobinuria,03-09-2021 00:00,,,,,,
4935,ultomiris-approved-in-the-eu-for-children-and-adolescents-with-paroxysmal-nocturnal-haemoglobinuria,03-09-2021 00:00,,,,,,
4936,nice-recommends-novartis-cosentyx?-secukinumab-for-children-and-young-people-with-moderate-to-severe-psoriasis,03-09-2021 00:00,,,,,,
4937,clinical-trial-of-fb-401-for-the-treatment-of-atopic-dermatitis-fails-to-meet-statistical-significance,03-09-2021 00:00,,,,,,
4938,novartis-announces-discontinuation-of-cirrus-1-study-of-cfz533-iscalimab-in-kidney-transplant-patients,06-09-2021 00:00,,,,,,
4939,dr-reddy?s-laboratories-enters-into-definitive-agreement-with-citius-pharmaceuticals-inc-to-sell-its-rights-to-anti-cancer-agent-e7777-denileukin-diftitox,06-09-2021 00:00,,,,,,
4940,us-fda-placed-a-clinical-hold-on-bmn-307-phearless-phase-12-gene-therapy-study-in-adults-with-pku-based-on-interim-pre-clinical-study-findings,06-09-2021 00:00,,,,,,
4941,new-tezepelumab-data-show-86-reduction-in-exacerbations-in-patients-with-severe-asthma-and-comorbid-nasal-polyps,06-09-2021 00:00,,,,,,
4942,bayer?s-eliapixant-significantly-decreased-cough-frequency-in-phase-iib-trial-in-patients-with-refractory-chronic-cough,06-09-2021 00:00,,,,,,
4943,tga-provisional-approval-of-moderna-covid-19-vaccine-to-include-12-17-years-age-group,06-09-2021 00:00,,,,,,
4944,jw-therapeutics-announces-nmpa-approval-of-relmacabtagene-autoleucel-injection-in-china,07-09-2021 00:00,,,,,,
4945,neuexcell-therapeutics-and-spark-therapeutics-announce-research-collaboration-agreement-to-develop-a-novel-gene-therapy-for-huntington?s-disease,07-09-2021 00:00,,,,,,
4946,statement-by-the-board-of-directors-of-swedish-orphan-biovitrum-ab-in-relation-to-the-public-cash-offer-by-advent-and-gic,07-09-2021 00:00,,,,,,
4947,impel-neuropharma-announces-us-fda-approval-of-trudhesa?-dihydroergotamine-mesylate-nasal-spray-for-the-acute-treatment-of-migraine,07-09-2021 00:00,,,,,,
4948,sorrento-announces-enrollment-of-first-subject-in-brazil-phase-2-study-of-covi-msc-for-treatment-of-covid-19-associated-acute-respiratory-distress-in-icu-patients,07-09-2021 00:00,,,,,,
4949,hetero?s-biosimilar-version-of-tocilizumab-tocira-receives-emergency-use-authorization-eua-from-dcgi-for-the-treatment-of-covid-19-in-hospitalized-adults,07-09-2021 00:00,,,,,,
4950,adaptimmune-enters-into-a-strategic-collaboration-with-genentech-to-research-develop-and-commercialize-cancer-targeted-allogeneic-t-cell-therapies,08-09-2021 00:00,,,,,,
4951,sanofi-to-acquire-kadmon-to-further-strengthen-growth-of-transplant-business,08-09-2021 00:00,,,,,,
4952,mayo-google-research-develop-new-ai-algorithm-to-improve-brain-stimulation-devices-to-treat-disease,08-09-2021 00:00,,,,,,
4953,am-pharma-and-kyowa-kirin-sign-exclusive-license-agreement-for-commercialization-of-ilofotase-alfa-in-japan,08-09-2021 00:00,,,,,,
4954,united-therapeutics-presents-tyvaso-dpi?-breeze-clinical-data-at-the-european-respiratory-society-international-congress-2021,08-09-2021 00:00,,,,,,
4955,new-fasenra-data-from-the-ponente-trial-show-sustained-robust-oral-corticosteroid-reductions-in-largest-ever-steroid-sparing-trial-in-severe-asthma,08-09-2021 00:00,,,,,,
4956,bio-thera-solutions-announces-commercialization-and-license-agreement-for-bat1706-a-proposed-biosimilar-referencing-avastin?-bevacizumab,09-09-2021 00:00,,,,,,
4957,hutchmed-and-astrazeneca-initiate-sanovo-phase-iii-trial-of-orpathys?-and-tagrisso?-combination-as-a-first-line-therapy-for-certain-lung-cancer-patients-in-china,09-09-2021 00:00,,,,,,
4958,sanofi-provides-update-on-phase-3-study-evaluating-rilzabrutinib-for-the-treatment-of-pemphigus,09-09-2021 00:00,,,,,,
4959,fixed-dose-combination-of-albuterol-and-budesonide-pt027-demonstrated-significant-benefits-for-asthma-patients-in-mandala-and-denali-phase-iii-trials,09-09-2021 00:00,,,,,,
4960,cardiff-oncology-announces-new-data-from-phase-1b2-trial-in-kras-mutated-metastatic-colorectal-cancer-showing-robust-objective-response-rate-and-progression-free-survival,09-09-2021 00:00,,,,,,
