Title (News Shots) ,ID,Date
Lundbeck's Vyepti (eptinezumab-jjmr) Receives the US FDA's Approval to Prevent Migraine in Adults,27993,24-02-2020
Asuragen's AmplideX Fragile X Dx and Carrier Screen Kit Receives the US FDA's Approval for Detecting Fragile X Syndrome (FXS),28003,24-02-2020
Paratek Signs an Exclusive License Agreement with Almirall for SEYSARA (sarecycline),28017,24-02-2020
GSK Signs a Research Collaboration with Clover for the Evaluation of Coronavirus (COVID-19) Vaccine,28022,24-02-2020
Sanofi to Establish New Company to Provide Active Pharmaceutical Ingredients in the EU,28039,25-02-2020
Roche Reports Acceptance of BLA for Fixed-Dose SC Combination of Perjeta and Herceptin to Treat HER2-Positive Breast Cancer,28047,25-02-2020
AstraZeneca to Divest Global Rights of Movantik (naloxegol) to RedHill Biopharma,28055,25-02-2020
STADA Acquires GSK's Consumer Healthcare Portfolio to Expand its OTC Business,28063,25-02-2020
Takeda's Alunbrig (brigatinib) Receives the US FDA's Priority Review to Treat ALK + Metastatic Non-Small Cell Lung Cancer,28070,25-02-2020
FMCNA's Novalung ECMO System Receives the US FDA's Approval for Acute Respiratory and Cardiopulmonary Failure,28078,25-02-2020
Genentech Collaborates with Bicycle Therapeutics to Develop and Commercialize Bicycle-Based Immuno-Oncology Therapies,28093,25-02-2020
Novartis Collaborates with DNDi to Develop LXE408 for Visceral Leishmaniasis,28100,26-02-2020
WuXi Biologics and Vir Biotechnology Collaborate for the Global Development of Antibodies Against COVID-19,28110,26-02-2020
Takeda Exercises its Exclusive Option to Acquire PvP Biologics for ~$330M,28117,26-02-2020
Johnson & Johnson in Collaboration with Apple Launch Heartline Study App in the US,28134,26-02-2020
The US FDA Upgrades the Purple Book to Assist the Transparency in Biosimilars,28139,26-02-2020
Eisai Signs a License Agreement with FUJI YAKUHIN for Dotinurad to Treat Hyperuricemia and Gout in China,28147,26-02-2020
Gilead Reports the Initiation of Two P-III Studies of Remdesivir to Treat COVID-19,28155,27-02-2020
Gemini Therapeutics Signs a Research Agreement with SERI to Identify New Therapies for Age-related Macular Degeneration,28161,27-02-2020
Hikma Signs an Exclusive License Agreement with Glenmark to Commercialize Ryaltris (olopatadine hydrochloride and mometasone furoate nasal spray) in the US,28172,27-02-2020
Esperion Receives the US FDA's Approval for Nexlizet (Non-Statin LDL-Cholesterol Lowering Therapy),28180,27-02-2020
GSK Reports the Acceptance of EMA's MAA for Zejula (niraparib) as 1L Maintenance Treatment for Platinum-Responsive Advanced Ovarian Cancer,28187,27-02-2020
Co-Diagnostics Receives CE Mark for its Logix Smart Coronavirus PCR Test,28193,27-02-2020
"Celltrion's Remsima SC (biosimilar, infliximab) Receives KFDA's Approval for Rheumatoid Arthritis",28201,28-02-2020
Biogen Signs an Exclusive Worldwide License Agreement with Sangamo to Develop Gene Therapies for Multiple Neurological Diseases,28211,28-02-2020
Boehringer Ingelheim Collaborates with Trutino Biosciences to Develop New Therapies Utilizing On-Demand-Cytokine Platform,28230,28-02-2020
Fujifilm's CAD EYE Receives CE Mark to Support the Detection of Colonic Polyp Utilizing AI in the EU,28245,28-02-2020
Gates Foundation Forms an Alliance with Global Pharma Companies to Develop PAN-TB Drug Regimen for Tuberculosis,28253,28-02-2020
Takeda's Vedolizumab SC Receives CHMP's Positive Opinion as a Maintenance Therapy for Moderately to Severely Active UC or CD,28261,28-02-2020
Companion Medical's InPen Diabetes Management System Receives the US FDA's Approval for Fixed Dosing and Meal Estimation,28272,28-02-2020
Merck KGaA's ERBITUX (cetuximab) Receives NMPA's Approval as a 1L treatment for Recurrent/ Metastatic Squamous Cell Carcinoma of the Head and Neck,28298,02-03-2020
Boehringer Ingelheim's Nintedanib Receives CHMP's Positive Opinion to Treat Systemic Sclerosis-Associated Interstitial Lung Disease,28306,02-03-2020
Medexus Acquires Aptevo BioTherapeutics for its Hematology Asset IXINITY,28314,02-03-2020
Gilead to Acquire Forty Seven for $4.9B,28321,02-03-2020
Takeda to Divest a Portfolio of Select OTC and Non-Core Assets to Hypera Pharma in Latin America for $825M,28328,02-03-2020
Pfizer and Eli Lilly Report the US FDA Acceptance of BLA for Tanezumab to Treat Chronic Pain Due to Moderate-to-Severe Osteoarthritis,28335,02-03-2020
uniQure Signs an Exclusive Research and License Agreement with Gen-X to Develop Novel Synthetic Promoters,28344,03-03-2020
Sanofi's Sarclisa (isatuximab-irfc) Receives the US FDA's Approval for Relapsed Refractory Multiple Myeloma,28350,03-03-2020
Thermo Fisher Scientific to Acquire QIAGEN for ~$11.5B,28363,03-03-2020
Insulet to Halt Study of Omnipod Horizon Due to Software Anomaly,28371,03-03-2020
Genentech's Esbriet (pirfenidone) Receives FDA's Breakthrough Therapy Designation for Unclassifiable Interstitial Lung Disease,28380,03-03-2020
Lucid Diagnostics Collaborates with the University of Pennsylvania to Evaluate EsoCheck in Patients with Eosinophilic Esophagitis,28391,03-03-2020
Novartis' Mayzent Receives Health Canada's Approval for Secondary Progressive Multiple Sclerosis with Active Disease,28397,03-03-2020
BMS Collaborates with Voluntis to Co-Develop Digital Therapies to Treat Cancer Indications,28406,04-03-2020
Roche's Elecsys GALAD scores Receive the US FDA's Breakthrough Device Designation for Earlier Diagnosis of Hepatocellular Carcinoma,28416,04-03-2020
Takeda to Initiate the Development of Plasma-Derived Therapy to Treat Corona Virus (COVID-19),28438,04-03-2020
Alnylam's Givlaari (givosiran) Receives EC's Approval for Acute Hepatic Porphyria in Adults and Adolescents,28449,04-03-2020
Iktos and SRI Collaborate to Accelerate Discovery and Development of Novel Anti-Viral Therapies,28454,04-03-2020
Janssen Reports Submission of Ponesimod's MAA to EMA for the Treatment of Relapsing Multiple Sclerosis,28460,04-03-2020
Vir and Alnylam Expand their 2017 License Agreement to Target COVID-19,28474,05-03-2020
Allergan and Editas Report First Patient Dosing in P-I/II BRILLIANCE Study with AGN-151587 (EDIT-101) to Treat LCA10,28481,05-03-2020
The US FDA and FTC Sign Agreement to Support the Development of Biosimilars,28488,03-02-2020
The US FDA Released Draft Guidelines for Proposed Biosimilar or Proposed Interchangeable Biosimilars,28489,07-02-2020
Alopexx Signs an Exclusive License Agreement with Shenogen Pharma to Develop and Commercialize DI-LEU16-IL2 for B-Cell Lymphomas in China/Asia,28503,05-03-2020
Roche's Actemra (tocilizumab) Receives Approval to Combat Coronavirus Complications in China,28515,05-03-2020
Insud's mAbxience Inaugurates New Biosimilar Plant Facility in Argentina,28526,24-02-2020
Zuellig Pharma Acquires Alliance Pharma (Cambodge) to Bolster its Presence in Indochina,28528,05-03-2020
The US FDA Informs About Cybersecurity Vulnerabilities in Medical Devices with Bluetooth Low Energy,28535,05-03-2020
Heat Biologics Signs a Research Collaboration with University of Miami to Develop Vaccine Against COVID-19,28553,06-03-2020
Baysient to Release iDose Software Technology Platform 1.0 to Reduce the Biosimilar Cost in Market,28558,28-02-2020
Novartis Enters into a Four-Year Collaboration with Orionis Biosciences to Tackle Intractable Disease Targets,28573,06-03-2020
Zydus' Saroglitazar Receives DCGI's Approval as the World's First Therapy for Non-Cirrhotic NASH in India,28582,06-03-2020
Allergan's Durysta (bimatoprost implant) Receives the US FDA's Approval as the First Intracameral Biodegradable Sustained-Release Implant for Patients with OAG and OHT,28594,06-03-2020
AstraZeneca Reports Results of Imfinzi and Tremelimumab in P-III DANUBE Study for Unresectable Stage IV Bladder Cancer,28609,06-03-2020
Mount Sinai Signs a Multi-Year Collaboration with Harbour BioMed to Develop Novel Biotherapies for Multiple Cancer Indications and COVID-19,28620,06-03-2020
Tetra Therapeutics and Shionogi Expand their Existing 2018 Collaboration to Develop and Commercialize BPN14770,28638,09-03-2020
Novartis' Isturisa (osilodrostat) Receives the US FDA's Approval for Cushing's Disease,28653,09-03-2020
AbbVie's Maviret (glecaprevir/pibrentasvir) Receives EC's Marketing Authorization as Eight-Week Regimen for Treatment-NaÃ¯ve Chronic HCV Patients with Genotype 3 and Compensated Cirrhosis,28663,09-03-2020
Zydus Signs a License Agreement with XOMA to Advance IL-2- Based Immuno-Oncology Therapy,28670,09-03-2020
BMS Reports Results of Triple Regimen in P-III ELOQUENT-1 Study for Patients with Newly Diagnosed Untreated Multiple Myeloma,28677,09-03-2020
Biocon and Mylan Report the US FDA Acceptance of BLA for Proposed Biosimilar of Avastin (bevacizumab),28684,09-03-2020
AbbVie Collaborates with Global Health Authorities to Investigate its Kaletra/Aluvia (lopinavir/ritonavir) Against COVID-19,28691,10-03-2020
"Celltrion Reports Submission of MAA to EMA for CT-P17 (biosimilar, adalimumab)",28698,10-03-2020
ViiV Healthcare Renews its 2015 Collaboration with UNC-Chapel Hill to Discover a Cure for HIV,28706,10-03-2020
Boehringer Ingelheim's Ofev (nintedanib) as the First Treatment for Chronic Fibrosing ILDs with Progressive Phenotype,28715,10-03-2020
Novo Nordisk's Fiasp (insulin aspart injection) Receives Health Canada's Approval for Children with Diabetes,28721,10-03-2020
Â­Bora Pharmaceuticals to Acquire GSK's Facility in Canada,28731,10-03-2020
CEPI Expands its Investment in the Development of Vaccine Against COVID-19,28741,11-03-2020
Roche's CINtec PLUS Cytology Receives the US FDA's Approval as the First Biomarker-Based Triage Test to Improve the Prevention of Cervical Cancer,28747,11-03-2020
Bridge Biotherapeutics Signs an AI-Based Research Agreement with Atomwise to Expand its Pellino Inhibitor Portfolio,28758,11-03-2020
Janssen's JNJ-6372 Receives the US FDA's Breakthrough Therapy Designation for Non-Small Cell Lung Cancer,28766,11-03-2020
Takeda Reports Results of Ninlaro (ixazomib) in P-III TOURMALINE-MM2 Study for Transplant Ineligible Patients with Multiple Myeloma,28775,11-03-2020
BMS' Opdivo (nivolumab) + Yervoy (ipilimumab) Receive the US FDA's Approval for Patients with Hepatocellular Carcinoma Prior Treated with Sorafenib,28784,11-03-2020
Vir Biotechnology Collaborates with NIH Vaccine Research Center to Advance the Development of mAbs Against Coronavirus,28795,12-03-2020
"Henlius Reports the NMPA's Acceptance of IND for HLX14 (biosimilar, denosumab)",28802,12-03-2020
Teva's Ajovy (fremanezumab) Receives NICE Positive Recommendation for Prevention of Migraine in Adults,28809,12-03-2020
AstraZeneca's Calquence (acalabrutinib) Receives the US FDA's Breakthrough Therapy Designation to Treat Chronic Lymphocytic Leukaemia (CLL) in Adults,28815,14-08-2019
Novavax and Serum Institute of India Collaborate to Develop and Commercialize Vaccines for Malaria,28822,12-03-2020
AstraZeneca's Selumetinib Receives the US FDA's Breakthrough Therapy Designation for Neurofibromatosis Type 1,28826,01-04-2019
F2G's Olorofim Receives the US FDA's Breakthrough Therapy Designation to Treat Invasive Mold Infections in Patients with Limited or No Treatment Options,28831,11-11-2019
AbbVie's Dual Regimen Receives EC's Approval for Patients with Previously Untreated Chronic Lymphocytic Leukemia,28834,12-03-2020
Thermo Fisher Scientific Collaborates with Janssen to Co-Develop CDx for Multiple Cancer Indications,28848,12-03-2020
Bayer's Aliqopa (copanlisib) Receives the US FDA's Breakthrough Therapy Designation to Treat Marginal Zone Lymphoma in Adults,28849,29-05-2019
Merck and Eisai's Dual Regimen Receives the US FDA's Breakthrough Therapy Designation as 1L Treatment for Advanced Unresectable Hepatocellular Carcinoma,28857,23-07-2019
Novartis's Capmatinib (INC280) Receives the US FDA's Breakthrough Therapy Designation for MET-Mutated Advanced Non-Small Cell Lung Cancer,28858,06-09-2019
Chugai's Nemolizumab Receives the US FDA's Breakthrough Therapy Designation to Treat Pruritus Associated with Prurigo Nodularis,28866,09-12-2019
Agios' Tibsovo (ivosidenib) Receives the US FDA's Breakthrough Therapy Designation for Patients with Relapsed or Refractory Myelodysplastic Syndrome with an IDH1 Mutation,28874,16-12-2019
AbCellera and Eli Lilly Collaborate to Co-develop Antibody Therapies Targeting COVID-19,28879,13-03-2020
Roche's cobas SARS-CoV-2 Test Receives the US FDA's Emergency Use Authorization to Identify Corona Virus,28888,13-03-2020
Usona Institute's Psilocybin Receives the US FDA Breakthrough Therapy Designation for Major Depressive Disorder,28895,22-11-2019
AstraZeneca and MSD Report Results of Cediranib + Lynparza in P-III GY004 Study for Patients with Platinum-Sensitive Relapsed Ovarian Cancer,28908,13-03-2020
Boehringer Ingelheim and Eli Lilly's Jardiance (empagliflozin) Receives the US FDA's Fast Track Designation for Chronic Kidney Disease,28919,13-03-2020
EMD Serono and Pfizer to Terminate P-III JAVELIN Head and Neck 100 Study Evaluating Bavencio + CRT for Squamous Cell Carcinoma of the Head and Neck,28933,13-03-2020
I-Mab to Initiate the Development of TJM2 for Treating Cytokine Release Syndrome Associated with COVID-19,28946,13-03-2020
Johnson &amp; Johnson Collaborates with the Beth Israel Deaconess Medical Center to Accelerate the Development of Vaccine Against COVID-19,28973,16-03-2020
Fosun Pharma Signs an Agreement with BioNTech to Develop and Commercialize BNT162 for COVID-19,28980,16-03-2020
Eli Lilly and Incyte's Olumiant (baricitinib) Receives the US FDA's Breakthrough Therapy Designation for Alopecia Areata,28987,16-03-2020
Biogen Collaborates with Vir Biotechnology to Develop Antibodies Against COVID-19,28994,16-03-2020
Sanofi and Regeneron to Initiate the Clinical Program Evaluating Kevzara (sarilumab) in Patients with Severe COVID-19,29003,16-03-2020
"Teva and Celltrion Launch Herzuma (biosimilar, trastuzumab) in the US",29014,17-03-2020
Pfizer and BioNTech Collaborate to Co-Develop BNT162 Against COVID-19,29022,17-03-2020
Novo Nordisk Halts Clinical Studies Evaluating Concizumab (anti-TFPI mAb) for Hemophilia A and B With or Without Inhibitors,29033,17-03-2020
AcelRx to Acquire Tetraphase Pharmaceuticals to Expand its Product Portfolio,29038,17-03-2020
AstraZeneca Reports Results of Imfinzi + Tremelimumab in P-III CASPIAN Study as 1L Treatment for Extensive-Stage Small Cell Lung Cancer,29048,17-03-2020
Alphabet's Verily Launched its COVID-19 Screening Site in Collaboration with California's Government,29058,17-03-2020
GSK's Nucala Receives Health Canada's Approval for Severe Eosinophilic Asthma in Children and Adolescents,29064,17-03-2020
NIH Initiates its P-I Trial for COVID-19 at KPWHRI in Seattle,29070,17-03-2020
Moleculin Collaborates with UTMB to Evaluate WP1122 for Multiple Viruses Including Coronavirus,29081,18-03-2020
Merck &amp; Co. Reports Results of Gefapixant (MK-7264) in Two P-III Studies for Refractory or Unexplained Chronic Cough,29089,18-03-2020
NuProbe Collaborates with QIAGEN to Develop Diagnostics Tests for Cancer Indications,29099,18-03-2020
Regeneron to Initiate COVID-19 Antibody Program in Early Summer,29108,18-03-2020
IDEAYA and Pfizer Collaborate to Evaluate IDE196 + Binimetinib in Solid Tumors Harboring GNAQ or GNA11 Hotspot Mutations,29115,18-03-2020
Samsung Biologics Collaborates with APRINOIA Therapeutics to Expand its Presence in Greater China,29120,18-03-2020
Juno Therapeutics Signs License and Clinical Supply Agreement with Oxford Biomedica for LentiVector Platform,29131,19-03-2020
Roche to Initiate P-III COVACTA Study of Actemra/RoActemra in Hospitalized Patients with Severe Covid-19 Pneumonia in Collaboration with BARDA,29142,19-03-2020
Novartis' Zolgensma (onasemnogene abeparvovec) Receives MHLW's Approval for Spinal Muscular Atrophy,29156,19-03-2020
Eli Lilly and ISDH Collaborate to Accelerate the Testing for COVID-19,29189,19-03-2020
AstraZeneca's Lynparza (olaparib) Receives MHLW's Orphan Drug Designation for BRCA-Mutated Metastatic Pancreatic Cancer,29217,19-03-2020
FDA Divulges Guidance for Conducting Clinical Studies During COVID-19 Pandemic,29228,19-03-2020
