S.No.,Product,CompanyName
6948,,"Eli Lilly,ImmunoGen"
6949,,"Intellia Therapeutics,ONK Therapeutics"
6950,"OPDIVO,CABOMETYX, nivolumab, cabozantinib","BMS,Exelixis"
6951,,"Hookipa,Gilead"
6952,Omecamtiv Mecarbil,Cytokinetics
6953,"OXBRYTA,Voxelotor",Global Blood Therapeutics
6954,D-PLEX100,PolyPidâ€™
6955,"QUVIVIQ,Daridorexant",Idorsia
6956,Zuranolone,"Sage Therapeutics,Biogen"
6957,Lenacapavir,Gilead
6958,LX-2006,LEXEO
6959,.,Glenmark
6960,"Ngenla, somatrogon","Pfizer,Opko"
6961,"BRUKINSA,Zanubrutinib",BeiGene
6962,Mavacamten,BMS
6963,,
6964,,"Janssen Pharmaceutica, Remix Therapeutics"
6965,"BIMZELX,Bimekizumab",UCB
6966,NUVAXOVID,Novavax
6967,"ZEPOSIA,Ozanimod hydrochloride",BMS
6968,"DUPIXENT,Dupilumab","Regeneron,Sanofi"
6969,"BREYANZI,Lisocabtagene maraleucel",BMS
6970,,
6971,"TREMFYA, Guselkumab",Janssen Pharmaceuticals
6972,Mirikizumab,Eli Lilly
6973,"BAVENCIO,Avelumab",Merck Serono (EMD Serono)
6974,"PYRUKYND,Mitapivat",Agios Pharmaceuticals
6975,"IMU-838,vidofludimus calcium",Immunic
6976,,Medtronic
6977,Cortrophin Gel,ANI Pharmaceuticals
6978,,"BioNTech,Medgene"
6979,Velexbru,Ono
6980,CardioMEMS,Abbott
6981,"TREMFYA, Guselkumab",Janssen Pharmaceuticals
6982,Orelabrutinib,InnoCare Pharma
6983,"OBI-999,OBI-833","OBI Pharma,Odeon Therapeutics"
6984,Cosentyx,Novartis
6985,Vadadustat,"Akebia,Vifor Pharma"
6986,,"Code Biotherapeutics,Takeda"
6987,"ARCALYST,Mavrilimumab","Kiniska,Huadong Medicine"
6988,BXCL-501,BioXcel Therapeutics
6989,,Medtronic
6990,KSI-301,Kodiak Sciences
6991,,GSK
6992,Aficamten,Cytokinetics
6993,ILUVIEN,Alimera Sciences
6994,teprotumumab,Horizon Therapeutics
6995,FYARRO,AADi
6996,"JAB-21822,Cetuximab",Jacobio
6997,VAX-24,Vaxcyte
6998,,Boston Scientific
6999,"JARDIANCE,Empagliflozin","Boehringer Ingelheim,Eli Lilly"
7000,"RINVOQ,Upadacitinib",AbbVie
7001,"TIVDAK,Tisotumab vedotin","Genmab,Seagen (formerly Seattle Genetics)"
7002,SPIKEVAX,Moderna
7003,"KIMMTRAK,Tebentafusp-tebn",Immunocore
7004,Lixivaptan,Centessa Pharmaceuticals
7005,,
7006,BHV-7000,"Biohaven,KV7 ION CHANNEL"
7007,"GAMIFANT,Emapalumab-lzsg",Sobi
7008,"LENVIMA,KEYTRUDA",Merck
7009,64Cu/67Cu Sartate,Clarity Pharmaceuticals
7010,TEZSPIRE,Amgen
7011,DUPIXENT,Sanofi
7012,KarXT,Zai Lab
7013,,"Biocon,Viatris (Mylan)"
7014,,"Blueprint,Proteovant Therapeutics"
7015,Paltusotine,"Crinetics Pharmaceuticals,Sanwa Kagaku Kenkyusho"
7016,Xcimzane,"Biogen,Xbrane Biopharma"
7017,"Genolar,omalizumab","Selexis,Generium (Pharmstandard)"
7018,Taletrectinib,"Innovent Biologics,AnHeart Therapeutics"
7019,"Tuznue,Herceptin",Prestige BioPharma
7020,UDENYCA,Coherus BioSciences
7021,GFB-887,Goldfinch Bio
7022,"CARVYKTI,Ciltacabtagene autoleucel",Legend Biotech
7023,,Clario
7024,,"AbbVie,Syndesi Therapeutics"
7025,Plasma-Based Biomarkers,"Quanterix,Eli Lilly"
7026,,Pfizer
7027,"JARDIANCE,Empagliflozin","Boehringer Ingelheim,Eli Lilly"
7028,GLEOLAN,"Medexus,NXDC (Photonamic GmbH)"
7029,,"Alvotech,Fuji Pharma"
7030,,"Adagene,Sanofi"
7031,"ABRILADA,adalimumab",Pfizer
7032,"Adalimumab, ATV-02",Alvotech
7033,,"Russia,Ukraine"
7034,ACT-01,"Oculis,Accure Therapeutics"
7035,KESIMPTA,Novartis
7036,AMB-05X,AmMax Bio
7037,"ONTRUZANT,Trastuzumab",Samsung Bioepis
7038,SAB-185,SAB Biotherapeutics
7039,LX-1001,LEXEO
7040,"REMICADE,Infliximab",Cardinal Health
7041,,Pfizer
7042,"Releuko,Filgrastim",Amneal
7043,,
7044,"EXSERVAN,Riluzole","Aquestive Therapeutics,Haisco"
7045,"BRUKINSA,Zanubrutinib",BeiGene
7046,Nirsevimab,"Sanofi,AstraZeneca"
7047,Batiraxcept,Aravive
7048,Losmapimod,Fulcrum Therapeutics
7049,"Lumykras,Sotorasib",Amgen
7050,,
7051,Bentrio,"Altamira,Nuance Pharma"
7052,Toripalimab,"Junshi,Coherus BioSciences"
7053,"OPDIVO,Nivolumab",BMS
7054,Itolizumab,Equillium
7055,KX-826,Kintor Pharmaceuticals
7056,Poziotinib,Spectrum Pharmaceuticals
7057,,
7058,"KEYTRUDA,Pembrolizumab",Merck & Co.
7059,Fezolinetant,Astellas
7060,,"Targovax,Agenus"
7061,"Davoceticept,ALPN-202",Alpine Immune Sciences
7062,,"Voyager,Novartis"
7063,VLA-1553,Valneva
7064,"FixVAC,LIBTAYO,Cemiplimab","BioNTech,Regeneron"
7065,"NULIBRY,Fosdenopterin","BridgeBio Pharma,Sentynl Therapeutics"
7066,"Epcoritamab,DuoBody-CD3xCD20",Genmab
7067,"Lanifibranor,Empagliflozin",Inventiva
7068,"Efanesoctocog alfa,BIVV-001","Sobi,Sanofi"
7069,,SalioGen Therapeutics
7070,"PAXLOVID,Nirmatrelvir and ritonavir",Pfizer
7071,,Guardant Health
7072,"IMBRUVICA, Ibrutinib",Janssen Pharmaceuticals
7073,DNL-593,Denali
7074,"Pelareorep,Bortezomib",Oncolytics
7075,ABX-464,Abivax
7076,ATG-101,Antengene
7077,Cefepime and taniborbactam,"Everest Medicines,VenatoRx Pharmaceuticals"
7078,,
7079,"QULIPTA,Atogepant",AbbVie
7080,"BYOOVIZ,ranibizumab-nuna","Samsung Bioepis,Biogen"
7081,"ERAS-007,ERBITUX, cetuximab","Erasca,Eli Lilly"
7082,"Vascepa,Icosapent ethyl",Amarin Technologies
7083,PBKR-03,Passage Bio
7084,,"AbbVie,Gedeon Richter"
7085,,
7086,Tislelizumab,BeiGene
7087,CAP-1002,Capricor Therapeutics
7088,TransCon PTH,Ascendis
7089,Nefecon,"Everest Medicines,Calliditas Therapeutics"
7090,Tapinarof,Dermavant Sciences
7091,Darovasertib (Ideaya) Crizotinib (Pfizer),"Ideaya,Pfizer"
7092,,
7093,Fezolinetant,Astellas
7094,BBP-418,BridgeBio Pharma
7095,DT-2216,Dialectic Therapeutics
7096,ZOLGENSMA,Novartis
7097,"SARCLISA, isatuximab","Sanofi,Seagen (formerly Seattle Genetics)"
7098,"Lisaftoclax,APG-2575",Ascentage
7099,Tapinarof,Dermavant
7100,,"Pfizer,BioNTech"
7101,,Dexcom
7102,ADUHELM,"Biogen, Eisai"
7103,,Moderna
7104,,"Sanofi,Seagen (formerly Seattle Genetics)"
7105,VV116,Junshi
7106,,Clario
7107,JARDIANCE,Eli Lilly
7108,Intravitreal pegcetacoplan,Apellis
7109,,"Catalyst Biosciences,Biogen"
7110,,Theragnostics
7111,VONJO,CTI BioPharma
7112,RINVOQ,AbbVie
7113,Fleqsuvy,Azurity
7114,"Tuznue,Trastuzumab",Prestige BioPharma
7115,BioButton,BioIntelliSense
7116,,
7117,BYLVAY,Albireo
7118,,Eli Lilly
7119,BSI-060T,"Biosion,Pyxis Oncology"
7120,Etrasimod,"Everest Medicines,Pfizer"
7121,CABENUVA,ViiV Healthcare
7122,Nyxol,Ocuphire Pharma
7123,"OPDUALAG,Nivolumab",BMS
7124,"KEYTRUDA,Pembrolizumab",Merck & Co.
7125,,"Halozyme,Chugai"
7126,EVUSHELD,AstraZeneca
7127,"Eltanexor,ATG-016",Antengene
7128,"ZTALMY,Ganaxolone",Marinus
7129,"ZEPZELCA,Lurbinectedin",Jazz
7130,,"BMS,Volastra"
7131,"Semdexa,SP-102",Scilex Pharmaceuticals
7132,,Medtronic
7133,,"Nuance,Bavarian Nordic"
7134,"CABENUVA,Cabotegravir and rilpivirine",Janssen
7135,"ADBRY,Tralokinumab",LEO Pharma
7136,,
7137,,
7138,"KEYTRUDA,Pembrolizumab",Merck
7139,TNX-102 SL,Tonix
7140,AMT-130,uniQure
7141,"Alrizomadlin,APG-115",Ascentage
7142,Etrasimod,Pfizer
7143,mRNA-1273,Moderna
7144,SLN-501,"Silence Therapeutics,Mallinckrodt"
7145,"Vyvgart,Efgartigimod alfa",Argenx
7146,Ketamine,PharmaTher
7147,PF-06928316,Pfizer
7148,,
7149,,
7150,,
7151,"Temelimab,Rituximab",GeNeuro
7152,186RNL,Plus Therapeutics
7153,,
7154,,"Iktos,Ono"
7155,Linzagolix,ObsEva
7156,Futibatinib,Taiho
7157,"Vimizim,Elosulfase Alfa",BioMarin
7158,ALG-020572,Aligos Therapeutics
7159,NVX-CoV2373,"Novavax,Serum Institute of India"
7160,LB-1148,Palisade Bio
7161,"Eftilagimod alpha, pembrolizumab, Keytruda ","Immutep,MSD Merck, Sharp & Dohme"
7162,,"Numab,Ono "
7163,,"GSK,LifeMine"
7164,Carteyva,JW Therapeutics
7165,XACIATO,"Organon,DARÉ Bioscience"
7166,,
7167,,"Myeloid Therapeutics,Prime Medicine"
7168,UPLIZNA,Horizon Therapeutics
7169,VX-548,Vertex
7170,Vilobelimab,InflaRx
7171,"Fintepla,Fenfluramine",UCB
7172,Atrial Shunt,Corvia Medical
7173,TAKHZYRO,Takeda
7174,Spesolimab,Boehringer Ingelheim
7175,OZEMPIC,Novo Nordisk
7176,,Sanofi 
7177,OPDIVO,BMS
7178,,
7179,CABOMETYX,Ipsen
7180,"KEYTRUDA,Pembrolizumab",Merck
7181,Tapinarof,Dermavant Sciences
7182,Roflumilast,Arcutis
7183,"Jyseleca,filgotinib","Gilead,Eisai ,EA Pharma"
7184,SUNOSI,"Axsome Therapeutics,Jazz"
7185,RETEVMO,Eli Lilly
7186,,
7187,Mavacamten,BMS
7188,IBI-306,Innovent Biologics
7189,ION-449,"AstraZeneca,Ionis Pharma"
7190,"DUPIXENT, dupilumab","Sanofi,Regeneron"
7191,Acoramidis,BridgeBio Pharma
7192,"TAB009,JS-009",Junshi
7193,Insulin Glargine,Lannett
7194,"Handayua,Adalimumab","Henlius,Getz Pharma"
7195,,
7196,KIMMTRAK,Immunocore
7197,PRX-102,"Protalix,Chiesi"
7198,,Abbott
7199,VYVGART,Argenx
7200,Opdivo,BMS
7201,"AVT-02,Adalimumab","Alvotech,AbbVie"
7202,Remsima,Celltrion
7203,"Tovinontrine, IMR-687",Imara
7204,"CT-P39,Omalizumab",Celltrion
7205,IK-930,Ikena Oncology
7206,VUITY,Allergan
7207,DT-2216,Dialectic Therapeutics
7208,Ampreloxetine,Theravance Biopharma
7209,,"ViGeneron,Regeneron"
7210,"Junmaikang,Adalimumab","Junshi,Mabwell Bioscience"
7211,"HD-201,Trastuzumab",Prestige BioPharma
7212,,"Evozyne,Takeda"
7213,PEMAZYRE,Innovent Biologics
7214,SOT101,SOTIO
7215,,
7216,BSC1020,OcyonBio
7217,HBM-7022,"Harbour BioMed,AstraZeneca"
7218,"Vijoice,Alpelisib",Novartis
7219,"Igalmi,Dexmedetomidine",Bioxcel
7220,"DUPIXENT,Dupilumab","Regeneron,Sanofi"
7221,,"Pfizer,ReViral"
7222,PRG-1801,"Shenzhen Pregene Biopharma,CellPoint"
7223,,Sandoz
7224,,
7225,WTX-613,Jazz
7226,CGS-200-5,"Propella,Jiangsu Aosaikang Pharmaceutical"
7227,"XARELTO, Rivaroxaban, ASPIRIN",Janssen Pharmaceuticals
7228,TNX-102 SL,Tonix
7229,FMX-114,Vyne Therapeutics
7230,NYX-2925,Aptinyx
7231,,
7232,BLU-945,Blueprint
7233,"LUMAKRAS,Sotorasib",Amgen
7234,Olaratumab,"Telix Pharma,Eli Lilly"
7235,ASC-42,Gannex
7236,BRUKINSA,BeiGene
7237,Toripalimab,"Junshi,Coherus BioSciences"
7238,Proclaim XR Spinal Cord Stimulation System,Abbott
7239,Tenapanor hydrochloride,"Ardelyx,Kyowa Kirin"
7240,"SOLOSEC,Secnidazole",Lupin
7242,,"BioNTech,Matinas BioPharma"
7243,PF-06425090,Pfizer
7244,Lebrikizumab,Eli Lilly
7245,"Opdivo,Nivolumab",BMS
7246,Ridinilazole,Summit Therapeutics
7247,,"Engitix,Takeda"
7248,"TAKHZYRO,Lanadelumab",Takeda
7249,,Medidata
7250,"Iomab-B,Apamistamab-I-131","Actinium,Immedica"
7251,"JARDIANCE,Empagliflozin","Boehringer Ingelheim,Eli Lilly"
7252,,"GSK,Sierra Oncology"
7253,"Navitoclax,Ruxolitinib",AbbVie
7254,"Sotigalimab,Pembrolizumab",Apexigen
7255,"LNZ100, aceclidine, LNZ101, brimonidine","LENZ Therapeutics,Ji Xing"
7256,,Fountain Therapeutics
7257,PADCEV,Astellas
7258,Epcoritamab,"AbbVie,Genmab"
7259,,"Halozyme,Antares"
7260,Rilzabrutinib,Sanofi
7261,"CG0070,Keytruda",CG Oncology
7262,V-116,"MSD Merck, Sharp & Dohme"
7263,,"Johnson & Johnson,Pfizer,Roche,AbbVie,Novartis,Bayer,Merck,Bristol Myers Squibb,GSK,Abbott,Sanofi,AstraZeneca,Eli Lilly,Gilead,Amgen,Merck KgAa,BioNTech,Novo Nordisk,Moderna,Viatris"
7264,"Alymsys,Bevacizumab",Amneal
7265,,"Pfizer,BioNTech"
7266,,Valneva
7267,,"Boehringer Ingelheim,Autigen"
7268,HD-550,SonoScape
7269,,Lantheus Medical Imaging
7270,,Pearl Therapeutics
7271,"Bempegaldesleukin, Opdivo (BMS) ","Bristol Myers Squibb,Nektar"
7272,,"BMS, Nektar, SonoScape, Boehringer Ingelheim, Autigen, Valneva, Pfizer, BioNTech, Amneal, Merck, CG Oncology, Sanofi, Halozyme, Antares, AbbVie, Genmab, Astellas, LENZ, Ji Xing, Apexigen, GSK, Sierra Oncology, Eli Lilly, Actinium, Takeda, Engitix, BMS, Lilly, Matinas BioPharma, Ardelyx, Kyowa Kirin, Junshi, Coherus, BeiGene, Gannex, Telix, Amgen, Blueprint"
7273,Tislelizumab,BeiGene
7274,,TG Therapeutics
7275,,
7276,REGEN-COV,Regeneron
7277,EDP-1867,Evola
7278,BDTX-1535,Black Diamond Therapeutics
7279,ProteX,Reproductive Solutions
7280,TCR-Mimic Antibody,"Biocytogen,CtM Biotech"
7281,ABP-654,Amgen
7282,NUVAXOVID,Takeda
7283,ENHERTU,"AstraZeneca,Daiichi Sankyo"
7284,Tislelizumab,BeiGene
7285,TLANDO,Antares
7286,NLY-01,Neuraly
7287,Nirsevimab,"Sanofi ,AstraZeneca"
7288,,Ono
7289,"Nirogacestat, REGN-5458","SpringWorks Therapeutics, Regeneron"
7290,XPro-1595,INmune Bio
7291,,Bavarian Nordic
7292,Clazosentan,Idorsia
7293,Posoleucel,AlloVir
7294,Amcenestrant,Sanofi
7295,"Adlarity,Donepezil",Corium
7296,TRIUMEQ,Viiv Healthcare
7297,PLUVICTO,Novartis
7298,,"Boehringer Ingelheim,VantAI"
7299,TRIKAFTA,Vertex
7300,EVUSHELD,AstraZeneca
7301,NASONEX,Perrigo
7302,OTO-413,Otonomy
7303,Hyftor,Nobelpharma
7304,"Setrusumab,UX-143",Ultragenyx
7305,"TIBSOVO,Ivosidenib",Servier
7306,"Xelstrym,Dextroamphetamine",Noven
7307,,
7308,,"Dragonfly,AbbVie"
7309,,Zambon
7310,CSF-1,Orasis Pharmaceuticals
7311,Influenza Vaccine,Novavax
7312,,"Sanofi,Terran Biosciences"
7313,NVX-CoV2373,Novavax
7314,,"Novavax, Sanofi, Terran Biosciences, Novavax, Orasis, Zambon, Dragonfly, AbbVie, Servier, Ultragenyx, Otonomy, AstraZeneca, Vertex, VantAI, Boehringer Ingelheim, AlloVir, Idorsia, Bavarian Nordic, INmune Bio, SpringWorks, Regeneron, Ono, Domain, Neuraly, BeiGene, Daiichi Sankyo, Takeda, Amgen, Biocytogen, CtM Biotech, Black Diamond, Evelo"
7315,Ibrexafungerp,Scynexis
7316,"TABRECTA,Capmatinib",Incyte
7317,"VEKLURY,remdesivir",Gilead 
7318,Filsuvez,Amryt Pharma
7319,KYMRIAH,Novartis
7320,"MB-101,MB-108",Mustang Bio
7321,S-217622,Shionogi
7322,Rezafungin,"Mundipharma,Cidara Therapeutics"
7323,"Tremfya,guselkumab",Janssen
7324,"VEKLURY,remdesivir",Gilead Sciences
7326,,Abbott
7327,Bemcentinib,BerGenBio
7328,VLA-15,"Valneva,Pfizer"
7329,GDA-201,Gamida Cell
7325,Imfinzi+tremelimumab,AstraZeneca
7330,,
7331,ENHERTU,"Daiichi Sankyo,AstraZeneca"
7332,PN-943,Protagonist
7333,COVID-19 Vaccine,"Pfizer,BioNTech SE"
7334,CyclASol,Novaliq
7335,Tislelizumab,BeiGene
7336,"Vydura, Rimegepant","Pfizer,Biohaven"
7337,,"Pierre Fabre,Nerlynx,neratinib"
7339,"Naltrexone, Met-Enkephalin","Statera Biopharma, Immune Therapeutics"
7340,"Kapruvia,Difelikefalin","Vifor Pharma,Cara Therapeutics"
7341,Pitolisant Hydrochloride,Harmony Biosciences
7342,"REPATHA,Evolocumab",Amgen
7343,TST-002,Transcenta
7344,"ULTOMIRIS,Ravulizumab",AstraZeneca
7346,"Humira, Keytruda, Revlimid, Eliquis, Stelara, Eylea, Biktarvy, Xarelto, Opdivo, Imbruvica, Trulicity, Darzalex",
7347,,"Abbvie,Plexium"
7348,"CAMZYOS,Mavacamten",BMS
7349,"EVRYSDI,Risdiplam",Genentech
7350,BSC0826,OcyonBio
7351,,Abbott
7352,Fordadistrogene movaparvovec,Pfizer
7353,Monalizumab (Innate) Oleclumab (AZ),"AstraZeneca,Innate Pharma"
7354,,"AstraZeneca, Pfizer, Abbott, Genentech, BMS, Abbvie, AstraZeneca, Transcenta, Amgen, Harmony Biosciences, Vifor, Cara, Statera, Immune, Biohaven, BeiGene, Novaliq, BioNTech, Protagonist, Daiichi Sankyo, Gamida Cell, Valneva, Bergenbio, Gilead, Mundipharma, Cidara, Shionogi, Amryt, Incyte, Scynexis"
7355,"Humira,Adalimumab",AbbVie
7356,INV-1120+keytruda,"Ionova, Merck & Co."
7357,"KEYTRUDA,Pembrolizumab",Merck & Co.
7358,"UPLIZNA,Inebilizumab",Horizon Therapeutics
7359,TactiCath SE,Abbott
7360,DrugSorb-ATR,CytoSorbents
7361,Zuranolone,"Sage Therapeutics,Biogen"
7362,Imbruvica,"Janssen,Darzalex"
7363,Ranibizumab,Intas Pharmaceuticals
7364,HUKYNDRA,Alvotech
7365,DF7001,"Gilead, Dragonfly"
7366,"FINTEPLA,Fenfluramine",UCB
7367,"Intravitreal pegcetacoplan
",Apellis
7368,SAR-443820,"Denali,Sanofi"
7369,,"Genesis,Eli Lilly"
7370,CABOMETYX,Ipsen
7371,Mavorixafor,X4 Pharmaceuticals
7372,VX-880,Vertex
7373,"Rencofilstat,CRV-431","Hepion Pharmaceuticals,HepQuant"
7374,,iSono
7375,HZN-4920,Horizon Therapeutics
7376,Surufatinib,Hutchmed
7377,"BLINCYTO,Blinatumomab",BeiGene
7378,,GSK
7379,,"Amphista,BMS"
7380,DSP-0187,"Jazz, Sumitomo Dainippon Pharma"
7381,"JAKAVI,Ruxolitinib",Incyte
7382,KISQALI,Novartis
7383,"Trastuzumab Duocarmazine,SYD-985","Byondis,Medac"
7384,"RAZUMAB,Ranibizumab",Intas Pharmaceuticals
7385,"Stimufend,Pegfilgrastim",Fresenius Kabi
7386,FARXIGA,AstraZeneca
7387,"Yuflyma,Adalimumab",Celltrion
7388,"PF-06410293,Adalimumab",Pfizer
7389,"FYB-202,Ustekinumab",Formycon
7390,Pegfilgrastim,
7391,,
7392,MR-004,"Biogen, MedRhythms"
7393,"Semdexa ,SP-102",Scilex Pharmaceuticals
7394,"VYVGART,Efgartigimod alfa","Zai Lab,Argenx"
7395,LB-1148,"Palisade Bio,Newsoara"
7396,AMX-0035,Amylyx Pharmaceuticals
7397,JMKX-000623,"Orion, Jemincare"
7398,,"Orion, Jemincare, Amylyx, Palisade Bio, Zai Lab, argenx, Scilex, Biogen, MedRhythms, AstraZeneca, Byondis, medac, Novartis, Amphista, BMS, BeiGene, Hutchmed, Horizon, iSono Health, Hepion, HepQuant, Vertex, Ipsen, Genesis, Lilly, Denali, Sanofi, Apellis, UCB, Gilead, Dragonfly, Sage Therapeutics, CytoSorbents, Abbott, Merck, Ionova, MSD"
7399,PHEXXI,Evofem
7400,VB10.16,Nykode Therapeutics
7401,"ES104 ,Paclitaxel",Elpiscience
7402,THR-687,Oxurion
7403,MYFEMBREE,"Pfizer,Myovant"
7404,,"Twist Bioscience,Astellas"
7405,,Dermavant
7406,Alvelestat,Mereo BioPharma
7407,"TLX-250, 177Lu-Girentuximab","Monrol ,Telix Pharma"
7408,cNeT,Achilles
7409,"Lecanemab,BAN-2401","BioArctic,Eisai"
7410,ES-014,Elpiscience
7411,"Rimegepant, Zavegepant","Pfizer, Biohaven"
7412,Epsolay,"Sol-Gel,Galderma (Nestlé)"
7413,Spinraza,Biogen
7414,,"Evotec,BMS"
7415,NOV004,"Cortexyme, Novosteo"
7416,Nirsevimab,"Sanofi,AstraZeneca"
7417,"Zilucoplan,Rozanolixizumab",UCB
7418,"Brimochol PF, Carbachol","Visus, Zhaoke"
7419,"OLUMIANT,Baricitinib","Eli Lilly,Incyte"
7420,,GSK
7421,INBRIJA,"Acorda, Biopas"
7422,"RINVOQ,Upadacitinib",AbbVie
7423,"CLN-081, TAS6417","Taiho, Cullinan Oncology"
7424,"TECENTRIQ,Tiragolumab",Roche
7425,Obeticholic acid+Bezafibrate,Intercept Pharmaceuticals
7426,Deucravacitinib,BMS 
7427,,"3m company, abbott,  alcon,  baxter, bbraun, bd, boston scientific, cardinal health, danaher, essilor, fresenius, j&j, medtronic, olympus corporation, royal philips, seimen healthineers, smith+nephew, stryker, terumo corporation,  zimmer biomet"
7428,BBP-398,"BridgeBio Pharma,BMS"
7429,CPN-301,"Formosa,AimMax"
7430,"ASTX727,decitabine and cedazuridine",Astex Therapeutics
7431,Neihulizumab,AltruBio
7432,Valbenazine,Neurocrine Biosciences
7433,Ryeqo,Gedeon Richter
7434,,"Gedeon Richter, Neurocrine Biosciences, AltruBio, Astex, Formosa, AimMax, Bridgebio, BMS, Intercept, Roche, Taiho, Cullinan, AbbVie, Acorda Therapeutics, Biopas, Lilly, Incyte, Visus Therapeutics, Zhaoke, UCB, Sanofi, Cortexyme, Novosteo, Evotec, Pfizer, Elpiscience, Biohaven, BioArctic, Eisai, Achilles Therapeutics, Monrol, Telix, Mereo BioPharma, Twist Bioscience, Astellas, Oxurion, Compass, Nykode, Evofem"
7435,URO-902,Urovant
7436,"PT-027,Albuterol Sulfate",AstraZeneca
7437,"MOUNJARO,Tirzepatide3",Eli Lilly
7438,"SARCLISA,Isatuximab",Sanofi
7439,Arimoclomol,"KemPharm, Orphazyme"
7440,"TEMBEXA, TEMBEXA brincidofovir","Emergent BioSolutions, Chimerix"
7441,,"Boehringer Ingelheim,BI"
7442,,"Proteros,AstraZeneca"
7443,CUG-252,"AbbVie, Cugene"
7444,"OPDIVO,Nivolumab,YERVOY,Ipilimumab",BMS
7445,Sparsentan,Travere
7446,,"Evotec,Sernova"
7447,,"MannKind ,Zealand Pharma"
7448,"Tysabri,Vumerity",Biogen
7449,"VIVJOA,Oteseconazole",Mycovia
7450,,"LifeArc,RQ Bio,AstraZeneca"
7451,,"Pfizer,BioNTech"
7452,"ABO-102, UX111","Ultragenyx, Abeona"
7453,"Tilsotolimod,IMO-2125",Idera
7454,MRx-4DP0004,4D Pharma
7455,MANTA,Teleflex
7457,Cuvrior,Orphalan
7458,SP-103,Scilex Pharmaceuticals
7459,,"Evotec,Almirall"
7460,,Iktos
7461,AXS-05 ,Axsome Therapeutics
7462,IO102-IO103+KEYTRUDA,IO Biotech
7463,RP-L201,Rocket Pharma
7464,,
7465,Tasquinimod,Active Biotech
7466,,
7467,"Adagrasib,Adagrasib",Mirati Therapeutics
7468,Dasiglucagon,Zealand Pharma
7469,,Abbott
7470,Kinpeygo,Calliditas Therapeutics
7471,MB-107,Mustang Bio
7472,AKP-02,Lipidor
7473,,"Mustang Bio, Calliditas, Abbott, Zealand, Mirati, Active Biotech, Rocket, IO Biotech, Axsome, Evotec, Almirall, Scilex, Teleflex, 4D Pharma, Idera, Ultragenyx, Abeona, Pfizer, BioNTech, LifeArc, RQ Bio, AstraZeneca, MannKind, V-Go, Sernova, Travere Therapeutics, BMS, AbbVie, Proteros, Cugene, Emergent BioSolutions, Chimerix, KemPharm, Orphazyme, Sanofi, Lilly, Urovant Sciences"
7474,PTR-01,BridgeBio Pharma
7475,"OLUMIANT,Baricitinib","Eli Lilly,Incyte"
7476,"EYSUVIS, INVELTYS","Kala Pharmaceuticals, Alcon"
7477,"EVKEEZA,Evinacumab",Regeneron
7478,"KEYTRUDA,Pembrolizumab",Merck
7480,Vutrisiran,Alnylam
7481,,Indapta
7482,,
7483,,"Innoviva ,Entasis Therapeutics"
7484,"XARELTO,Rivaroxaban",Janseen
7485,"N-803,BCG Vaccine ",ImmunityBio
7486,Mirikizumab,Eli Lilly
7487,Bimekizumab,UCB
7488,NeoCart,Ocugen
7489,,Teclison
7490,CID-103,"CASI,Tianshi"
7491,Etrasimod,"Everest Medicines,Pfizer"
7492,"VV116,JT001",Junshi
7493,"TREMFYA, Guselkumab",Janssen Pharmaceuticals
7494,,Endotronix
7495,,"PharmaTher , CCBIO"
7496,Covid-19 Vaccine,Medicago
7497,"Ghryvelin ,Macimorelin acetate","Aeterna Zentaris, Consilient Health"
7498,,"KaliVir Immunotherapeutics,Roche"
7499,,Targan
7500,"TIBSOVO,Ivosidenib",Servier
7501,Comacadine,GrowLab
7502,"CARVYKTI,Ciltacabtagene autoleucel",Legend Biotech
7503,"Keytruda,Pembrolizumab","Merck,Merck&co"
7504,"ADCETRIS, brentuximab vedotin","Seagen (formerly Seattle Genetics),Takeda"
7505,Ervogastat+clesacostat,Pfizer
7506,"BREYANZI,Lisocabtagene maraleucel",BMS
7507,"RINVOQ,Upadacitinib,SKYRIZI,Risankizumab-rzaa",AbbVie
7508,,ManaMed
7509,"CABOMETYX,Cabozantinib",Exelixis
7510,,
7511,,"Exelixis, ManaMed, AbbVie, BMS, Pfizer, Takeda, Seagen, Legend, GrowLab, Servier, Targan, KaliVir, Roche, Consilient Health, Novo Nordisk, PharmaTher, CCBIO, Janssen, Endotronix, Junshi Biosciences, Everest, CASI, Tianshi, Ocugen, UCB, Lilly, ImmuntyBio, Bayer, Innoviva, Entasis Therapeutics, Alnylam, Merck, Regeneron, Kala, Alcon, Eli Lilly, Incyte, Bridgebio Pharma"
7512,"OPDIVO,Nivolumab,YERVOY,Ipilimumab",BMS
7513,"INO-5401,INO-9012, LIBTAYO,Cemiplimab-rwlc",Inovio
7514,"KYMRIAH,Tisagenlecleucel",Novartis
7515,"Hanlikang ,rituximab,Hanquyou ,trastuzumab,Hanbeitai ,bevacizumab","Henlius,Eurofarma Laboratorios"
7516,,"PharmEnable ,Denali"
7517,"SAPHNELO,Anifrolumab",AstraZeneca
7518,Equecabtagene Autoleucel,IASO Biotherapeutics
7519,,MindMed
7520,PXT-3003,Pharnext
7521,"EVRYSDI,Risdiplam",Genentech
7522,,"GSK,Affinivax"
7523,"DUPIXENT,Dupilumab","Regeneron,Sanofi"
7524,Tegoprubart,Eledon
7525,,Innodem Neurosciences
